Title: MALT90 Kinematic Distances to Dense Molecular Clumps 
Authors: Whitaker J.S., Jackson J.M., Rathborne J.M., Foster J.B., 
         Contreras Y., Sanhueza P., Stephens I.W., Longmore S.N. 
Table: Results of the kinematic distance analysis
http://iopscience.iop.org/1538-3881/154/4/140/suppdata/ajaa86adt1_mrt.txt
================================================================================
Byte-by-byte Description of file: ajaa86adt1_mrt.txt
--------------------------------------------------------------------------------
   Bytes Format Units   Label Explanations
--------------------------------------------------------------------------------
   1- 20 A20    ---     Name  Clump name
  21- 29 F9.3   deg     GLON  Galactic longitude
  30- 37 F8.3   deg     GLAT  Galactic latitude
  38- 46 F9.2   km/s    Rvel  Radial velocity
  47- 55 F9.2   km/s    Tvel  Tangent velocity
  56- 61 F6.2   kpc     Rgal  Galactocentric radius
  62- 67 F6.2   kpc     Kdt   Kinematic distance to tangent point
  68- 73 F6.2   kpc     Kdn   Near kinematic distance
  74- 79 F6.2   kpc   b_Kdn   Lower boundary range to Kdn
  80- 85 F6.2   kpc   B_Kdn   Upper boundary range to Kdn 
  86- 91 F6.2   kpc     Kdf   Far kinematic distance
  92- 97 F6.2   kpc   b_Kdf   Lower boundary range to Kdf
  98-103 F6.2   kpc   B_Kdf   Upper boundary range to Kdf
 104-109 F6.2   ---     PHISA Probability of a HISA absoprtion dip
 110-118 F9.2   km/s    Mabsv Minimum velocity of significant absorption
 119-122 I4     ---     Dcode Analysis process flag (1)
 123-127 A5     ---     Dflag Kinematic distance ambiguity resolution flag (1)
 128-131 I4     ---     Dqual Integer flag for near/far ambiguity resolution (2)
 132-138 F7.2   kpc     Dbest Best guess for kinematic distance
 139-145 F7.2   kpc   b_Dbest Lower boundary range to Dbest
 146-152 F7.2   kpc   B_Dbest Upper boundary range to Dbest
--------------------------------------------------------------------------------
Note (1): Dcode and Dflag = explanation.
    -1 and IM = off-sign velocity that is impossible in this rotation model.
     1 and FO = velocity is off-sign but possible in rotation model; 
                kd beyond solar circle.
     2 and BT = velocity is beyond tangent velocity; kdn=kdf=kdt
    11 and N  = low continuum; highish HISA probability, near favored.
    12 and F  = low continuum; lowish HISA probability, far favored.
    21 and N  = significant continuum; absorption near source velocity, 
                near favored; single-velocity group.
    22 and N  = significant continuum; absorption near source velocity,
                near favored; multiple-velocity group, possible confusion.
    23 and F  = significant continuum; absorption near tangent velocity, 
                far favored; single-velocity group.
    24 and F  = significant continuum; absorption near tangent velocity, 
                far favored; multiple-velocity group, possible confusion.
Note (2): From 0 to 9 where a larger value indicating higher confidence in the 
          reliability of the near/far distance resolution. We consider the 
          ambiguity resolution for sources with dqual less than 4 to be dubious.
--------------------------------------------------------------------------------    
Name GLON      GLAT Rvel      Tvel Rgal Kdt  Kdn  b_Kdn  B_Kdn    Kdf  b_Kdf  B_Kdf  PHISA Mabsv Dcode Dflag Dqual Dbest b_Dbest  B_Dbest 
AGAL333.018+00.766_S  333.018   0.766   -48.81  -115.16  5.64  7.57  3.45  3.07  3.82 11.70 11.33 12.08  0.91   -54.41  21    N   9   3.45   3.07   3.82
AGAL333.029-00.061_A  333.029  -0.061   -41.67  -115.20  5.94  7.58  3.06  2.65  3.45 12.09 11.71 12.50  0.70   -26.38  22    N   5   3.06   2.65   3.45
AGAL333.029-00.061_B  333.029  -0.061   -67.27  -115.20  5.00  7.58  4.39  4.04  4.72 10.76 10.43 11.11  0.91   -26.38  22    N   5   4.39   4.04   4.72
AGAL333.029-00.026_S  333.029  -0.026   -42.12  -115.20  5.92  7.58  3.08  2.68  3.47 12.07 11.68 12.48  0.25   -67.60  22    N   7   3.08   2.68   3.47
AGAL333.029-00.014_A  333.029  -0.014   -41.99  -115.20  5.92  7.58  3.08  2.67  3.46 12.07 11.69 12.48  0.00   -65.13  22    N   7   3.08   2.67   3.46
AGAL333.029-00.014_B  333.029  -0.014   -58.43  -115.20  5.29  7.58  3.95  3.59  4.30 11.20 10.85 11.56  0.45   -65.13  22    N   8   3.95   3.59   4.30
AGAL333.034-00.481_S  333.034  -0.481   -53.41  -115.22  5.47  7.58  3.70  3.32  4.05 11.45 11.10 11.83  0.96   -61.01  21    N   9   3.70   3.32   4.05
AGAL333.038+00.052_S  333.038   0.052   -44.23  -115.23  5.83  7.58  3.20  2.80  3.58 11.95 11.57 12.35  0.95   -67.60  21    N   7   3.20   2.80   3.58
AGAL333.053+00.029_S  333.053   0.029   -44.92  -115.28  5.80  7.58  3.24  2.84  3.62 11.91 11.53 12.31  0.78   -65.95  21    N   8   3.24   2.84   3.62
AGAL333.068-00.447_S  333.068  -0.447   -53.78  -115.32  5.45  7.58  3.72  3.34  4.07 11.44 11.09 11.81  0.96   -65.13  21    N   7   3.72   3.34   4.07
AGAL333.069+00.056_S  333.069   0.056   -44.49  -115.33  5.82  7.58  3.22  2.82  3.60 11.94 11.56 12.34  0.88   -94.81  23    F   6  11.94  11.56  12.34
AGAL333.071-00.399_S  333.071  -0.399   -53.63  -115.33  5.46  7.58  3.71  3.34  4.06 11.45 11.09 11.82  0.56   -51.94  11    N   0   3.71   3.34   4.06
AGAL333.073-00.572_S  333.073  -0.572   -55.23  -115.34  5.40  7.58  3.79  3.42  4.14 11.37 11.01 11.73  0.00   199.00  12    F   3  11.37  11.01  11.73
AGAL333.076-00.559_S  333.076  -0.559   -56.56  -115.35  5.35  7.58  3.86  3.50  4.21 11.30 10.95 11.66  0.00   199.00  12    F   2  11.30  10.95  11.66
AGAL333.076-00.417_S  333.076  -0.417   -54.01  -115.35  5.44  7.58  3.73  3.36  4.08 11.43 11.07 11.80  0.96   -62.66  21    N   9   3.73   3.36   4.08
AGAL333.089-00.352_S  333.089  -0.352   -52.62  -115.39  5.49  7.58  3.66  3.28  4.01 11.50 11.15 11.88  0.63   -51.11  11    N   2   3.66   3.28   4.01
AGAL333.091-00.554_S  333.091  -0.554   -56.56  -115.40  5.35  7.58  3.86  3.50  4.21 11.30 10.95 11.66  0.24   199.00  12    F   2  11.30  10.95  11.66
AGAL333.094-00.524_S  333.094  -0.524   -56.14  -115.41  5.37  7.58  3.84  3.47  4.19 11.32 10.97 11.69  0.00  -109.65  23    F   8  11.32  10.97  11.69
AGAL333.103-00.502_S  333.103  -0.502   -56.12  -115.44  5.37  7.58  3.84  3.47  4.19 11.32 10.97 11.69  0.00   -61.83  21    N   9   3.84   3.47   4.19
AGAL333.103+00.026_S  333.103   0.026   -65.48  -115.44  5.05  7.58  4.30  3.96  4.64 10.86 10.52 11.20  0.96   -93.16  21    N   7   4.30   3.96   4.64
AGAL333.109-00.322_S  333.109  -0.322   -53.21  -115.45  5.47  7.58  3.69  3.32  4.04 11.47 11.12 11.85  0.43   -47.82  12    F   0  11.47  11.12  11.85
AGAL333.114-00.581_S  333.114  -0.581   -56.86  -115.47  5.34  7.58  3.88  3.51  4.22 11.29 10.94 11.65  0.80  -106.35  11    N   4   3.88   3.51   4.22
AGAL333.121-00.432_S  333.121  -0.432   -52.04  -115.49  5.51  7.58  3.63  3.25  3.99 11.54 11.18 11.91  0.96   -65.95  22    N   8   3.63   3.25   3.99
AGAL333.124+00.006_S  333.124   0.006   -65.10  -115.50  5.06  7.58  4.28  3.94  4.62 10.88 10.54 11.23  0.85   -93.98  21    N   8   4.28   3.94   4.62
AGAL333.129-00.559_S  333.129  -0.559   -58.89  -115.52  5.27  7.58  3.98  3.62  4.32 11.19 10.84 11.54  0.56   -51.11  21    N   6   3.98   3.62   4.32
AGAL333.134-00.431_S  333.134  -0.431   -52.65  -115.53  5.49  7.58  3.66  3.29  4.02 11.50 11.15 11.88  0.96   -65.13  22    N   7   3.66   3.29   4.02
AGAL333.149-00.446_S  333.149  -0.446   -51.63  -115.58  5.53  7.58  3.61  3.23  3.97 11.56 11.20 11.94  0.66   -64.30  22    N   8   3.61   3.23   3.97
AGAL333.161-00.099_S  333.161  -0.099   -85.89  -115.62  4.48  7.58  5.28  4.94  5.63  9.89  9.54 10.22  0.96   -97.28  21    N   6   5.28   4.94   5.63
AGAL333.163-00.441_S  333.163  -0.441   -51.88  -115.63  5.52  7.58  3.62  3.24  3.98 11.55 11.19 11.93  0.00  -107.18  24    F   8  11.55  11.19  11.93
AGAL333.169-00.431_S  333.169  -0.431   -51.15  -115.65  5.54  7.58  3.58  3.20  3.94 11.59 11.23 11.97  0.00  -107.18  24    F   8  11.59  11.23  11.97
AGAL333.179-00.396_S  333.179  -0.396   -50.38  -115.68  5.57  7.59  3.54  3.16  3.90 11.63 11.27 12.01  0.00  -102.23  24    F   6  11.63  11.27  12.01
AGAL333.184-00.091_S  333.184  -0.091   -86.36  -115.69  4.46  7.59  5.30  4.97  5.65  9.87  9.52 10.20  0.96   -97.28  21    N   7   5.30   4.97   5.65
AGAL333.198-00.352_A  333.198  -0.352   -49.37  -115.74  5.61  7.59  3.49  3.11  3.85 11.68 11.32 12.07  0.40   -56.06  22    N   9   3.49   3.11   3.85
AGAL333.198-00.352_B  333.198  -0.352     8.35  -115.74  9.30  7.59 -9.99  0.00 -9.99 16.06 15.31 16.93  0.00   -56.06   1   FO   7  16.06  15.31  16.93
AGAL333.203-00.374_A  333.203  -0.374   -49.73  -115.75  5.60  7.59  3.51  3.13  3.87 11.67 11.30 12.05  0.57   -56.06  22    N   8   3.51   3.13   3.87
AGAL333.203-00.374_B  333.203  -0.374     9.42  -115.75  9.41  7.59 -9.99  0.00 -9.99 16.19 15.42 17.07  0.00   -56.06   1   FO   7  16.19  15.42  17.07
AGAL333.203-00.044_A  333.203  -0.044   -90.05  -115.75  4.37  7.59  5.48  5.14  5.84  9.69  9.33 10.03  0.94   -95.63  22    N   6   5.48   5.14   5.84
AGAL333.203-00.044_B  333.203  -0.044   -47.15  -115.75  5.70  7.59  3.37  2.98  3.74 11.80 11.43 12.20  0.95   -95.63  24    F   6  11.80  11.43  12.20
AGAL333.203+00.294_S  333.203   0.294   -48.96  -115.75  5.63  7.59  3.47  3.08  3.83 11.71 11.34 12.09  0.45   -58.53  12    F   2  11.71  11.34  12.09
AGAL333.206-00.367_A  333.206  -0.367     8.59  -115.76  9.33  7.59 -9.99  0.00 -9.99 16.09 15.33 16.96  0.00   -52.76   1   FO   7  16.09  15.33  16.96
AGAL333.206-00.367_B  333.206  -0.367   -49.44  -115.76  5.61  7.59  3.49  3.11  3.86 11.68 11.32 12.07  0.67   -52.76  22    N   7   3.49   3.11   3.86
AGAL333.216-00.539_S  333.216  -0.539   -48.45  -115.80  5.65  7.59  3.44  3.05  3.81 11.74 11.37 12.12  0.01   -56.89  12    F   5  11.74  11.37  12.12
AGAL333.219-00.402_S  333.219  -0.402   -52.28  -115.80  5.50  7.59  3.64  3.27  4.00 11.53 11.18 11.91  0.00   -59.36  22    N   8   3.64   3.27   4.00
AGAL333.234-00.061_S  333.234  -0.061   -87.23  -115.85  4.44  7.59  5.34  5.01  5.69  9.83  9.49 10.17  0.84   -93.98  22    N   5   5.34   5.01   5.69
AGAL333.236+00.031_A  333.236   0.031   -69.32  -115.86  4.92  7.59  4.49  4.15  4.82 10.69 10.36 11.03  0.95  -111.30  24    F   7  10.69  10.36  11.03
AGAL333.236+00.031_B  333.236   0.031   -48.45  -115.86  5.64  7.59  3.44  3.05  3.81 11.74 11.37 12.12  0.18  -111.30  24    F   7  11.74  11.37  12.12
AGAL333.243-00.514_S  333.243  -0.514   -48.82  -115.88  5.63  7.59  3.46  3.08  3.83 11.72 11.35 12.10  0.73    21.44  11    N   3   3.46   3.08   3.83
AGAL333.246-00.392_S  333.246  -0.392   -51.12  -115.89  5.54  7.59  3.58  3.20  3.94 11.60 11.24 11.98  0.00   -58.53  22    N   7   3.58   3.20   3.94
AGAL333.248+00.054_A  333.248   0.054   -48.32  -115.90  5.65  7.59  3.43  3.05  3.80 11.75 11.38 12.13  0.91   -93.98  24    F   8  11.75  11.38  12.13
AGAL333.248+00.054_B  333.248   0.054   -69.20  -115.90  4.93  7.59  4.48  4.15  4.82 10.70 10.36 11.03  0.52   -93.98  22    N   8   4.48   4.15   4.82
AGAL333.276-00.484_S  333.276  -0.484   -54.61  -115.99  5.41  7.59  3.77  3.40  4.12 11.42 11.07 11.79  0.25   -80.79  12    F   1  11.42  11.07  11.79
AGAL333.284-00.387_S  333.284  -0.387   -52.15  -116.01  5.50  7.59  3.64  3.26  4.00 11.55 11.19 11.92  0.95   -60.18  22    N   8   3.64   3.26   4.00
AGAL333.291-00.422_S  333.291  -0.422   -50.83  -116.03  5.55  7.59  3.57  3.19  3.93 11.62 11.26 12.00  0.00   -60.18  22    N   8   3.57   3.19   3.93
AGAL333.299-00.351_S  333.299  -0.351   -50.29  -116.06  5.57  7.59  3.54  3.16  3.90 11.64 11.28 12.03  0.00   -62.66  22    N   7   3.54   3.16   3.90
AGAL333.308-00.366_S  333.308  -0.366   -50.77  -116.09  5.55  7.59  3.57  3.19  3.93 11.62 11.26 12.00  0.49   -62.66  22    N   8   3.57   3.19   3.93
AGAL333.314+00.106_S  333.314   0.106   -46.41  -116.11  5.72  7.59  3.33  2.94  3.71 11.86 11.48 12.25  0.62   -61.83  11    N   4   3.33   2.94   3.71
AGAL333.329+00.701_S  333.329   0.701   -36.43  -116.16  6.16  7.60  2.77  2.33  3.17 12.43 12.02 12.86  0.04   -38.75  12    F   6  12.43  12.02  12.86
AGAL333.338-00.361_S  333.338  -0.361   -50.31  -116.18  5.56  7.60  3.54  3.16  3.91 11.65 11.29 12.03  0.00   -89.04  24    F   7  11.65  11.29  12.03
AGAL333.339-00.127_S  333.339  -0.127   -59.88  -116.19  5.22  7.60  4.03  3.68  4.37 11.16 10.82 11.51  0.04   -54.41  12    F   2  11.16  10.82  11.51
AGAL333.376-00.201_S  333.376  -0.201   -59.78  -116.31  5.22  7.60  4.03  3.67  4.37 11.17 10.83 11.52  0.00    -1.65  12    F   2  11.17  10.83  11.52
AGAL333.386+00.032_S  333.386   0.032   -70.58  -116.34  4.88  7.60  4.55  4.22  4.88 10.65 10.31 10.98  0.31   -78.32  12    F   0  10.65  10.31  10.98
AGAL333.391+00.059_A  333.391   0.059   -70.50  -116.35  4.88  7.60  4.55  4.21  4.88 10.65 10.32 10.99  0.93   -70.90  11    N   5   4.55   4.21   4.88
AGAL333.391+00.059_B  333.391   0.059   -50.25  -116.35  5.56  7.60  3.54  3.16  3.90 11.66 11.30 12.04  0.31   -70.90  12    F   0  11.66  11.30  12.04
AGAL333.419-00.382_A  333.419  -0.382   -50.48  -116.44  5.55  7.60  3.56  3.18  3.92 11.65 11.29 12.03  0.00  -117.07  12    F   2  11.65  11.29  12.03
AGAL333.419-00.382_B  333.419  -0.382     5.86  -116.44  9.05  7.60 -9.99  0.00  0.11 15.82 15.09 16.64  0.00  -117.07   1   FO   7  15.82  15.09  16.64
AGAL333.426-00.382_A  333.426  -0.382   -49.98  -116.46  5.57  7.60  3.53  3.15  3.89 11.67 11.31 12.06  0.00  -115.42  12    F   3  11.67  11.31  12.06
AGAL333.426-00.382_B  333.426  -0.382     5.71  -116.46  9.04  7.60 -9.99  0.00  0.13 15.80 15.08 16.63  0.00  -115.42   1   FO   7  15.80  15.08  16.63
AGAL333.449-00.182_S  333.449  -0.182   -45.32  -116.54  5.76  7.60  3.28  2.88  3.65 11.93 11.55 12.33  0.73     9.89  11    N   4   3.28   2.88   3.65
AGAL333.466-00.164_S  333.466  -0.164   -44.21  -116.59  5.80  7.60  3.22  2.82  3.60 11.99 11.61 12.39  0.94  -112.12  23    F   9  11.99  11.61  12.39
AGAL333.471-00.486_S  333.471  -0.486   -54.81  -116.61  5.39  7.61  3.78  3.41  4.13 11.43 11.08 11.80  0.00   -31.33  12    F   5  11.43  11.08  11.80
AGAL333.473-00.236_S  333.473  -0.236   -50.08  -116.61  5.56  7.61  3.54  3.16  3.90 11.67 11.31 12.06  0.92   -51.94  22    N   8   3.54   3.16   3.90
AGAL333.481-00.224_S  333.481  -0.224   -49.45  -116.64  5.59  7.61  3.50  3.12  3.87 11.71 11.35 12.09  0.92   -91.51  11    N   6   3.50   3.12   3.87
AGAL333.483-00.246_S  333.483  -0.246   -50.21  -116.65  5.56  7.61  3.54  3.16  3.90 11.67 11.31 12.05  0.89   -84.09  22    N   6   3.54   3.16   3.90
AGAL333.486-00.147_S  333.486  -0.147   -48.71  -116.66  5.62  7.61  3.46  3.08  3.83 11.75 11.38 12.13  0.20   -51.94  21    N   7   3.46   3.08   3.83
AGAL333.489+00.086_S  333.489   0.086   -39.71  -116.67  6.00  7.61  2.96  2.54  3.36 12.25 11.86 12.67  0.00  -115.42  12    F   6  12.25  11.86  12.67
AGAL333.498-00.116_S  333.498  -0.116   -41.48  -116.69  5.92  7.61  3.07  2.65  3.45 12.15 11.76 12.56  0.91   -41.22  21    N   5   3.07   2.65   3.45
AGAL333.506-00.101_S  333.506  -0.101   -46.89  -116.72  5.69  7.61  3.37  2.97  3.74 11.85 11.48 12.24  0.00   199.00  21    N   4   3.37   2.97   3.74
AGAL333.509-00.241_S  333.509  -0.241   -48.74  -116.73  5.61  7.61  3.47  3.08  3.83 11.75 11.38 12.13  0.95   -56.89  22    N   8   3.47   3.08   3.83
AGAL333.516+00.056_S  333.516   0.056   -40.06  -116.75  5.98  7.61  2.99  2.57  3.38 12.23 11.84 12.65  0.79  -100.58  23    F   5  12.23  11.84  12.65
AGAL333.519-00.219_S  333.519  -0.219   -49.86  -116.76  5.57  7.61  3.53  3.14  3.89 11.69 11.33 12.07  0.85   -90.69  11    N   4   3.53   3.14   3.89
AGAL333.521-00.241_S  333.521  -0.241   -48.73  -116.77  5.61  7.61  3.47  3.08  3.83 11.75 11.39 12.14  0.92   -40.40  22    N   8   3.47   3.08   3.83
AGAL333.524-00.269_S  333.524  -0.269   -49.89  -116.78  5.57  7.61  3.53  3.15  3.89 11.69 11.33 12.07  0.78   -57.71  22    N   9   3.53   3.15   3.89
AGAL333.529-00.492_S  333.529  -0.492   -54.39  -116.79  5.40  7.61  3.76  3.39  4.11 11.45 11.10 11.82  0.40  -111.30  12    F   1  11.45  11.10  11.82
AGAL333.539-00.242_S  333.539  -0.242   -48.61  -116.83  5.62  7.61  3.46  3.07  3.83 11.76 11.39 12.14  0.93   -52.76  22    N   8   3.46   3.07   3.83
AGAL333.549-00.501_S  333.549  -0.501   -56.05  -116.86  5.34  7.61  3.85  3.49  4.20 11.37 11.03 11.74  0.68  -112.12  11    N   4   3.85   3.49   4.20
AGAL333.553-00.291_S  333.553  -0.291   -46.32  -116.87  5.71  7.61  3.34  2.94  3.71 11.88 11.51 12.28  0.76   -93.98  24    F   8  11.88  11.51  12.28
AGAL333.556+00.057_S  333.556   0.057   -49.45  -116.88  5.58  7.61  3.51  3.12  3.87 11.71 11.35 12.10  0.92   -85.74  22    N   7   3.51   3.12   3.87
AGAL333.563-00.022_S  333.563  -0.022   -40.48  -116.90  5.96  7.61  3.01  2.59  3.40 12.21 11.82 12.63  0.80  -102.23  23    F   7  12.21  11.82  12.63
AGAL333.566-00.296_S  333.566  -0.296   -46.75  -116.91  5.69  7.61  3.36  2.97  3.73 11.86 11.49 12.25  0.94   -93.98  11    N   6   3.36   2.97   3.73
AGAL333.568-00.046_S  333.568  -0.046   -41.71  -116.92  5.90  7.61  3.08  2.67  3.47 12.14 11.76 12.55  0.88  -100.58  23    F   8  12.14  11.76  12.55
AGAL333.568+00.029_S  333.568   0.029   -84.86  -116.92  4.47  7.61  5.23  4.90  5.56 10.00  9.66 10.32  0.29  -100.58  22    N   5   5.23   4.90   5.56
AGAL333.576+00.097_A  333.576   0.097   -78.96  -116.94  4.63  7.61  4.95  4.62  5.28 10.27  9.94 10.60  0.12   -50.29  22    N   5   4.95   4.62   5.28
AGAL333.576+00.097_B  333.576   0.097   -49.40  -116.94  5.58  7.61  3.50  3.12  3.87 11.72 11.36 12.10  0.59   -50.29  22    N   6   3.50   3.12   3.87
AGAL333.579-00.327_A  333.579  -0.327   -29.60  -116.95  6.48  7.61  2.35  1.88  2.78 12.87 12.44 13.34  0.00   -94.81  24    F   7  12.87  12.44  13.34
AGAL333.579-00.327_B  333.579  -0.327   -47.43  -116.95  5.66  7.61  3.40  3.01  3.77 11.83 11.46 12.22  0.73   -94.81  24    F   7  11.83  11.46  12.22
AGAL333.583+00.089_S  333.583   0.089   -76.61  -116.97  4.69  7.61  4.84  4.51  5.17 10.38 10.06 10.71  0.00   -54.41  22    N   7   4.84   4.51   5.17
AGAL333.586+00.047_S  333.586   0.047   -84.72  -116.98  4.47  7.61  5.22  4.89  5.56 10.00  9.67 10.33  0.69   -82.44  22    N   7   5.22   4.89   5.56
AGAL333.596-00.184_S  333.596  -0.184   -47.82  -117.01  5.65  7.61  3.42  3.03  3.79 11.81 11.44 12.19  0.00   -71.72  21    N   7   3.42   3.03   3.79
AGAL333.604-00.212_S  333.604  -0.212   -49.70  -117.03  5.57  7.61  3.52  3.14  3.88 11.71 11.35 12.09  0.00   -72.55  21    N   8   3.52   3.14   3.88
AGAL333.639-00.107_S  333.639  -0.107   -88.98  -117.14  4.36  7.62  5.42  5.09  5.77  9.81  9.46 10.14  0.81   -56.89  21    N   6   5.42   5.09   5.77
AGAL333.646+00.057_S  333.646   0.057   -85.08  -117.17  4.46  7.62  5.24  4.91  5.57 10.00  9.66 10.32  0.57  -112.95  23    F   8  10.00   9.66  10.32
AGAL333.651-00.334_S  333.651  -0.334   -47.86  -117.18  5.64  7.62  3.43  3.04  3.79 11.81 11.44 12.20  0.00   -46.17  12    F   5  11.81  11.44  12.20
AGAL333.651-00.106_S  333.651  -0.106   -89.71  -117.18  4.35  7.62  5.46  5.13  5.81  9.78  9.43 10.11  0.50   -56.06  21    N   7   5.46   5.13   5.81
AGAL333.653-00.104_S  333.653  -0.104   -89.59  -117.19  4.35  7.62  5.45  5.12  5.80  9.78  9.43 10.11  0.16   -56.06  21    N   7   5.45   5.12   5.80
AGAL333.656+00.059_S  333.656   0.059   -84.42  -117.20  4.48  7.62  5.21  4.88  5.54 10.03  9.69 10.36  0.59  -108.82  23    F   7  10.03   9.69  10.36
AGAL333.659-00.261_S  333.659  -0.261   -48.85  -117.21  5.60  7.62  3.48  3.09  3.84 11.76 11.39 12.14  0.92   -61.83  21    N   7   3.48   3.09   3.84
AGAL333.668-00.264_S  333.668  -0.264   -49.11  -117.24  5.59  7.62  3.49  3.11  3.85 11.74 11.38 12.13  0.89   -62.66  21    N   8   3.49   3.11   3.85
AGAL333.669-00.349_S  333.669  -0.349   -48.46  -117.24  5.61  7.62  3.46  3.07  3.82 11.78 11.41 12.17  0.00     6.60  12    F   4  11.78  11.41  12.17
AGAL333.678+00.382_S  333.678   0.382   -34.92  -117.27  6.21  7.62  2.69  2.25  3.10 12.55 12.14 12.99  0.93   -80.79  21    N   6   2.69   2.25   3.10
AGAL333.683-00.256_S  333.683  -0.256   -48.62  -117.28  5.61  7.62  3.47  3.08  3.83 11.77 11.41 12.16  0.87   -61.83  21    N   7   3.47   3.08   3.83
AGAL333.696-00.231_S  333.696  -0.231   -46.49  -117.33  5.69  7.62  3.35  2.96  3.72 11.89 11.52 12.28  0.20   -59.36  21    N   5   3.35   2.96   3.72
AGAL333.699-00.212_S  333.699  -0.212   -47.15  -117.34  5.67  7.62  3.39  3.00  3.76 11.85 11.48 12.24  0.00   -32.15  21    N   7   3.39   3.00   3.76
AGAL333.711-00.406_S  333.711  -0.406    -4.79  -117.37  8.09  7.62  0.46  0.00  1.07 14.78 14.18 15.47  0.00  -112.12  12    F   2  14.78  14.18  15.47
AGAL333.711-00.217_S  333.711  -0.217   -47.65  -117.37  5.64  7.62  3.41  3.03  3.78 11.83 11.46 12.22  0.57   -32.15  21    N   5   3.41   3.03   3.78
AGAL333.721-00.416_S  333.721  -0.416    -2.76  -117.41  8.26  7.62  0.27  0.00  0.90 14.97 14.35 15.68  0.00  -114.59  23    F   6  14.97  14.35  15.68
AGAL333.721-00.207_S  333.721  -0.207   -47.07  -117.41  5.67  7.62  3.38  2.99  3.75 11.86 11.49 12.25  0.00   -32.98  21    N   5   3.38   2.99   3.75
AGAL333.724+00.364_S  333.724   0.364   -33.50  -117.42  6.27  7.62  2.60  2.15  3.02 12.64 12.22 13.09  0.85   -78.32  21    N   7   2.60   2.15   3.02
AGAL333.733-00.426_S  333.733  -0.426    -4.38  -117.44  8.12  7.62  0.42  0.00  1.03 14.82 14.21 15.51  0.00   -95.63  23    F   5  14.82  14.21  15.51
AGAL333.754-00.229_S  333.754  -0.229   -49.65  -117.51  5.56  7.62  3.52  3.14  3.88 11.72 11.36 12.11  0.85   -51.11  11    N   4   3.52   3.14   3.88
AGAL333.759+00.366_S  333.759   0.366   -34.07  -117.53  6.24  7.62  2.64  2.19  3.05 12.61 12.20 13.06  0.70  -117.07  23    F   5  12.61  12.20  13.06
AGAL333.766+00.347_S  333.766   0.347   -32.90  -117.55  6.30  7.62  2.57  2.11  2.99 12.68 12.26 13.13  0.82   -84.92  23    F   4  12.68  12.26  13.13
AGAL333.774-00.256_S  333.774  -0.256   -49.56  -117.58  5.56  7.62  3.52  3.14  3.88 11.73 11.37 12.11  0.84   -51.11  11    N   4   3.52   3.14   3.88
AGAL333.929-00.132_S  333.929  -0.132   -39.86  -118.07  5.96  7.64  2.99  2.57  3.38 12.28 11.89 12.70  0.00  -102.23  12    F   8  12.28  11.89  12.70
AGAL333.968+00.067_S  333.968   0.067   -60.55  -118.20  5.15  7.64  4.09  3.73  4.42 11.19 10.85 11.54  0.00  -116.24  23    F   5  11.19  10.85  11.54
AGAL333.991+00.086_S  333.991   0.086   -59.45  -118.27  5.19  7.64  4.03  3.68  4.37 11.25 10.91 11.60  0.43  -116.24  12    F   1  11.25  10.91  11.60
AGAL334.028-00.047_S  334.028  -0.047   -85.12  -118.39  4.43  7.64  5.24  4.92  5.57 10.04  9.71 10.37  0.00  -116.24  12    F   2  10.04   9.71  10.37
AGAL334.038-00.064_S  334.038  -0.064   -89.77  -118.42  4.32  7.64  5.46  5.13  5.80  9.83  9.49 10.15  0.62  -108.82  11    N   3   5.46   5.13   5.80
AGAL334.038-00.041_S  334.038  -0.041   -84.61  -118.42  4.44  7.64  5.22  4.89  5.54 10.07  9.74 10.39  0.00  -114.59  23    F   4  10.07   9.74  10.39
AGAL334.044+00.349_S  334.044   0.349   -57.71  -118.44  5.24  7.64  3.95  3.59  4.29 11.34 11.00 11.69  0.55   -87.39  11    N   2   3.95   3.59   4.29
AGAL334.139-00.022_S  334.139  -0.022   -34.99  -118.74  6.18  7.65  2.71  2.27  3.12 12.59 12.18 13.03  0.95  -101.40  11    N   5   2.71   2.27   3.12
AGAL334.179-00.219_S  334.179  -0.219   -49.89  -118.87  5.52  7.65  3.55  3.17  3.91 11.75 11.39 12.13  0.75  -113.77  11    N   4   3.55   3.17   3.91
AGAL334.182+00.044_S  334.182   0.044   -64.06  -118.88  5.02  7.65  4.26  3.92  4.59 11.04 10.71 11.38  0.56   -94.81  21    N   6   4.26   3.92   4.59
AGAL334.202-00.201_S  334.202  -0.201   -47.76  -118.94  5.61  7.65  3.44  3.05  3.81 11.86 11.50 12.25  0.95  -116.24  11    N   6   3.44   3.05   3.81
AGAL334.328-00.286_S  334.328  -0.286   -37.46  -119.35  6.05  7.66  2.87  2.44  3.27 12.46 12.06 12.89  0.95   -80.79  11    N   5   2.87   2.44   3.27
AGAL334.332+00.962_S  334.332   0.962   -51.26  -119.36  5.46  7.66  3.63  3.25  3.98 11.69 11.34 12.07  0.87   -51.94  11    N   7   3.63   3.25   3.98
AGAL334.344+00.049_S  334.344   0.049   -68.90  -119.40  4.86  7.66  4.49  4.16  4.82 10.83 10.51 11.16  0.00   -99.76  23    F   7  10.83  10.51  11.16
